Fecha,          Estados Unidos Mexicanos,          Aguascalientes,          Baja California,          Baja California Sur,          Campeche,          Coahuila de Zaragoza,          Colima,          Chiapas,          Chihuahua,          Ciudad de México,          Durango,          Guanajuato,          Guerrero,          Hidalgo,          Jalisco,          México,          Michoacán de Ocampo,          Morelos,          Nayarit,          Nuevo León,          Oaxaca,          Puebla,          Querétaro,          Quintana Roo,          San Luis Potosí,          Sinaloa,          Sonora,          Tabasco,          Tamaulipas,          Tlaxcala,          Veracruz de Ignacio de la Llave,          Yucatán,          Zacatecas
1981-01-31,46.8125944596255,24.4967314934231,46.5670375536202,30.3441149435924,99.7694318549138,40.314528432325,42.9606200273128,61.0557105526216,36.5556781949659,53.6775440377466,46.8621544655749,35.1393528446721,62.4888246009254,54.0212520548497,46.8315652354259,44.3042677268218,42.6129469306746,52.0011110552987,54.611230115115,34.7386078654448,70.2536243862585,38.5458240524376,32.064454973291,26.3727656846124,35.989280101848,53.1415247626279,42.4335152888052,60.8008454366053,46.8654673631183,45.4977692451634,64.9048013756673,37.4509902686801,31.2256624954811
1981-02-28,46.8125944596255,24.4967314934231,46.5670375536202,30.3441149435924,99.7694318549138,40.314528432325,42.9606200273128,61.0557105526216,36.5556781949659,53.6775440377466,46.8621544655749,35.1393528446721,62.4888246009254,54.0212520548497,46.8315652354259,44.3042677268218,42.6129469306746,52.0011110552987,54.611230115115,34.7386078654448,70.2536243862585,38.5458240524376,32.064454973291,26.3727656846124,35.989280101848,53.1415247626279,42.4335152888052,60.8008454366053,46.8654673631183,45.4977692451634,64.9048013756673,37.4509902686801,31.2256624954811
1981-03-31,46.8125944596255,24.4967314934231,46.5670375536202,30.3441149435924,99.7694318549138,40.314528432325,42.9606200273128,61.0557105526216,36.5556781949659,53.6775440377466,46.8621544655749,35.1393528446721,62.4888246009254,54.0212520548497,46.8315652354259,44.3042677268218,42.6129469306746,52.0011110552987,54.611230115115,34.7386078654448,70.2536243862585,38.5458240524376,32.064454973291,26.3727656846124,35.989280101848,53.1415247626279,42.4335152888052,60.8008454366053,46.8654673631183,45.4977692451634,64.9048013756673,37.4509902686801,31.2256624954811
1981-04-30,47.7024897473637,25.1645769927134,51.4017998190865,31.4957669647014,101.194826004851,42.1727652082517,44.6482187178384,59.5252687407433,38.8936164233972,53.9044891216647,46.8451283984323,36.8153857429868,62.7744770165501,55.6719037995922,47.6360681874832,45.45042717545,44.240358078549,50.9063000411179,55.3155650201004,36.2932931105018,68.3826620422039,39.6973735056809,32.0406098300535,26.3939327393677,36.862548448102,50.8045658907922,46.335414374788,62.8763415549022,45.1529938010106,47.3142426672426,62.7947035484845,38.0843410842531,34.3684723940664
1981-05-31,47.7024897473637,25.1645769927134,51.4017998190865,31.4957669647014,101.194826004851,42.1727652082517,44.6482187178384,59.5252687407433,38.8936164233972,53.9044891216647,46.8451283984323,36.8153857429868,62.7744770165501,55.6719037995922,47.6360681874832,45.45042717545,44.240358078549,50.9063000411179,55.3155650201004,36.2932931105018,68.3826620422039,39.6973735056809,32.0406098300535,26.3939327393677,36.862548448102,50.8045658907922,46.335414374788,62.8763415549022,45.1529938010106,47.3142426672426,62.7947035484845,38.0843410842531,34.3684723940664
1981-06-30,47.7024897473637,25.1645769927134,51.4017998190865,31.4957669647014,101.194826004851,42.1727652082517,44.6482187178384,59.5252687407433,38.8936164233972,53.9044891216647,46.8451283984323,36.8153857429868,62.7744770165501,55.6719037995922,47.6360681874832,45.45042717545,44.240358078549,50.9063000411179,55.3155650201004,36.2932931105018,68.3826620422039,39.6973735056809,32.0406098300535,26.3939327393677,36.862548448102,50.8045658907922,46.335414374788,62.8763415549022,45.1529938010106,47.3142426672426,62.7947035484845,38.0843410842531,34.3684723940664
1981-07-31,47.1748361368627,25.268967329263,54.4208361686096,30.8944373355703,102.008486051629,41.9854993930666,45.4105922527681,58.8146336615821,40.0194091252764,52.7684865554587,49.3519571086656,36.1367719372164,63.8653285218118,55.0644427080773,47.5536937180122,44.2194370893906,43.1121659860184,50.0381689026664,51.6675356373437,35.8344507460956,67.1146087582497,38.8472340929578,33.0513107316813,25.4200917014497,36.0479489783114,49.0294666214468,43.4018583409019,62.8407560768735,45.1796283972759,44.3840729294982,59.9051595176355,37.8291478008753,39.4234729323183
1981-08-31,47.1748361368627,25.268967329263,54.4208361686096,30.8944373355703,102.008486051629,41.9854993930666,45.4105922527681,58.8146336615821,40.0194091252764,52.7684865554587,49.3519571086656,36.1367719372164,63.8653285218118,55.0644427080773,47.5536937180122,44.2194370893906,43.1121659860184,50.0381689026664,51.6675356373437,35.8344507460956,67.1146087582497,38.8472340929578,33.0513107316813,25.4200917014497,36.0479489783114,49.0294666214468,43.4018583409019,62.8407560768735,45.1796283972759,44.3840729294982,59.9051595176355,37.8291478008753,39.4234729323183
1981-09-30,47.1748361368627,25.268967329263,54.4208361686096,30.8944373355703,102.008486051629,41.9854993930666,45.4105922527681,58.8146336615821,40.0194091252764,52.7684865554587,49.3519571086656,36.1367719372164,63.8653285218118,55.0644427080773,47.5536937180122,44.2194370893906,43.1121659860184,50.0381689026664,51.6675356373437,35.8344507460956,67.1146087582497,38.8472340929578,33.0513107316813,25.4200917014497,36.0479489783114,49.0294666214468,43.4018583409019,62.8407560768735,45.1796283972759,44.3840729294982,59.9051595176355,37.8291478008753,39.4234729323183
1981-10-31,48.4888450954427,25.811614485392,53.086327665512,32.4194567708672,98.5489484320385,41.4286740542276,44.3038420308935,59.2727395507031,41.4391482655754,57.8922677253456,49.2939450578483,36.7681715472318,64.017494440638,56.2024983796969,49.1389884207025,45.3719934178114,45.3234869078222,51.9373415798455,56.1714738111832,36.4340503175627,66.7061891032582,39.5564728719269,31.8981950666394,27.5946559466826,37.569136729315,55.135558142755,42.9931322962612,62.5504318324939,44.3536723682157,46.619499091965,60.5326030614902,39.4087125529808,37.1320696951464
1981-11-30,48.4888450954427,25.811614485392,53.086327665512,32.4194567708672,98.5489484320385,41.4286740542276,44.3038420308935,59.2727395507031,41.4391482655754,57.8922677253456,49.2939450578483,36.7681715472318,64.017494440638,56.2024983796969,49.1389884207025,45.3719934178114,45.3234869078222,51.9373415798455,56.1714738111832,36.4340503175627,66.7061891032582,39.5564728719269,31.8981950666394,27.5946559466826,37.569136729315,55.135558142755,42.9931322962612,62.5504318324939,44.3536723682157,46.619499091965,60.5326030614902,39.4087125529808,37.1320696951464
1981-12-31,48.4888450954427,25.811614485392,53.086327665512,32.4194567708672,98.5489484320385,41.4286740542276,44.3038420308935,59.2727395507031,41.4391482655754,57.8922677253456,49.2939450578483,36.7681715472318,64.017494440638,56.2024983796969,49.1389884207025,45.3719934178114,45.3234869078222,51.9373415798455,56.1714738111832,36.4340503175627,66.7061891032582,39.5564728719269,31.8981950666394,27.5946559466826,37.569136729315,55.135558142755,42.9931322962612,62.5504318324939,44.3536723682157,46.619499091965,60.5326030614902,39.4087125529808,37.1320696951464
1982-01-31,48.4398638679822,25.5762525135852,48.6671612106684,31.5093591074445,103.486917367577,42.0815160143479,44.6809790253686,62.738805824719,38.1557331946996,55.1242290447651,48.3815240380786,36.5240940273586,63.9767171650992,56.2360038580705,48.4748895586097,45.6713316136739,44.2008913024194,53.6307308777549,56.5009982139677,36.1750737444475,72.2757809063108,39.9274289046171,33.5535683885205,26.9739789450542,37.2382671442784,55.08459704837,44.314637270727,62.8021425097073,48.6931352875319,47.1643670043593,66.8800861951952,38.730995187513,32.5614433458242
1982-02-28,48.4398638679822,25.5762525135852,48.6671612106684,31.5093591074445,103.486917367577,42.0815160143479,44.6809790253686,62.738805824719,38.1557331946996,55.1242290447651,48.3815240380786,36.5240940273586,63.9767171650992,56.2360038580705,48.4748895586097,45.6713316136739,44.2008913024194,53.6307308777549,56.5009982139677,36.1750737444475,72.2757809063108,39.9274289046171,33.5535683885205,26.9739789450542,37.2382671442784,55.08459704837,44.314637270727,62.8021425097073,48.6931352875319,47.1643670043593,66.8800861951952,38.730995187513,32.5614433458242
