,IPC,AGUASCALIENTES_x,BAJA CALIFORNIA_x,BAJA CALIFORNIA SUR_x,CAMPECHE_x,COAHUILA_x,COLIMA_x,CHIAPAS_x,CHIHUAHUA_x,DISTRITO FEDERAL_x,DURANGO_x,GUANAJUATO_x,GUERRERO_x,HIDALGO_x,JALISCO_x,ESTADO DE MÉXICO_x,MICHOACÁN_x,MORELOS_x,NAYARIT_x,NUEVO LEÓN_x,OAXACA_x,PUEBLA_x,QUERÉTARO_x,QUINTANA ROO_x,SAN LUIS POTOSÍ_x,SINALOA_x,SONORA_x,TABASCO_x,TAMAULIPAS_x,TLAXCALA_x,VERACRUZ_x,YUCATÁN_x,ZACATECAS_x,NACIONAL_x,AGUASCALIENTES_y,BAJA CALIFORNIA_y,BAJA CALIFORNIA SUR_y,CAMPECHE_y,COAHUILA_y,COLIMA_y,CHIAPAS_y,CHIHUAHUA_y,DISTRITO FEDERAL_y,DURANGO_y,GUANAJUATO_y,GUERRERO_y,HIDALGO_y,JALISCO_y,ESTADO DE MÉXICO_y,MICHOACÁN_y,MORELOS_y,NAYARIT_y,NUEVO LEÓN_y,OAXACA_y,PUEBLA_y,QUERÉTARO_y,QUINTANA ROO_y,SAN LUIS POTOSÍ_y,SINALOA_y,SONORA_y,TABASCO_y,TAMAULIPAS_y,TLAXCALA_y,VERACRUZ_y,YUCATÁN_y,ZACATECAS_y,NACIONAL_y,carros
12/1991,47.28009999999995,23.1,10.8,0.3999999999999999,66.60000000000001,35.0,-50.5,1.2999999999999972,30.6,-17.4,10.799999999999997,32.599999999999994,-5.199999999999999,-2.9000000000000057,-8.3,-11.899999999999999,-13.200000000000001,-6.300000000000001,-4.5,26.6,-11.399999999999999,-32.7,11.7,67.2,23.099999999999998,-88.9,44.199999999999996,-61.30000000000001,52.39999999999999,-49.6,-28.80000000000001,124.9,19.7,15.700000000000003,-1.1000000000000014,-3.9999999999999982,-3.1999999999999993,0.0,-1.5,-0.6000000000000014,0.0,-2.3999999999999986,-0.5999999999999996,-1.9000000000000004,-0.5999999999999996,-0.5,-0.1999999999999993,-0.8000000000000007,-0.5,-0.5,-0.5,-1.3000000000000007,-0.9000000000000004,-0.3000000000000007,-0.5,-0.3000000000000007,-0.10000000000000142,-0.40000000000000213,-2.6000000000000014,-4.000000000000002,0.0,-0.3999999999999986,-0.09999999999999964,-0.5,-0.29999999999999716,-1.200000000000001,-1.0,63002.0
01/1992,192.01,112.6,1.4000000000000004,17.2,-88.0,12.999999999999993,259.5,17.799999999999997,-26.9,24.299999999999997,67.1,88.0,38.1,23.0,263.9,30.1,114.0,47.300000000000004,139.7,16.499999999999993,6.899999999999999,37.8,88.9,-73.10000000000001,55.50000000000001,100.0,-34.9,-29.299999999999983,3.6000000000000085,57.0,-23.900000000000006,-123.4,85.9,27.200000000000003,-1.799999999999999,0.09999999999999964,-0.7000000000000011,-0.6000000000000014,-3.0,-2.1999999999999993,-0.3999999999999986,-2.200000000000001,0.09999999999999964,-2.0999999999999996,-1.5,-0.3999999999999986,-1.0,-1.6999999999999993,-1.0,-1.8000000000000007,-0.5,-2.8999999999999986,-2.5999999999999996,-0.3000000000000007,-0.40000000000000036,-1.6999999999999993,-0.8999999999999986,-2.3999999999999986,-1.0999999999999979,-0.1999999999999993,-1.1999999999999993,-2.8000000000000007,-0.1999999999999993,-1.3999999999999986,-1.0,-2.0999999999999996,-1.299999999999999,51944.0
02/1992,237.15989999999988,-131.89999999999998,91.5,-18.9,-35.3,-26.299999999999997,-202.7,-55.0,-4.200000000000003,-18.599999999999998,-100.89999999999999,-116.9,-16.6,-35.199999999999996,-260.79999999999995,-14.700000000000003,-96.4,-34.7,-149.3,-58.3,-9.999999999999998,-49.199999999999996,-99.10000000000001,-22.9,-97.2,-127.9,-1.2999999999999972,-142.4,-86.8,-46.599999999999994,-54.39999999999999,-0.29999999999999716,-106.0,-55.7,1.0,1.9000000000000004,1.200000000000001,0.5,2.799999999999999,-0.6000000000000014,0.3999999999999986,2.700000000000001,0.8000000000000007,1.5,1.0,-0.10000000000000142,0.8999999999999986,0.3000000000000007,0.3999999999999986,0.40000000000000036,0.1999999999999993,0.09999999999999787,2.9000000000000004,0.5,0.3000000000000007,1.5999999999999996,0.09999999999999787,2.3000000000000007,0.3000000000000007,1.5999999999999996,1.0,3.6000000000000014,0.6999999999999993,1.3999999999999986,0.29999999999999716,0.5999999999999996,0.9999999999999982,52222.0
03/1992,15.100100000000111,-2.0999999999999996,-70.3,28.4,-0.8000000000000007,-34.199999999999996,-59.8,115.8,-31.5,-8.0,-16.599999999999998,-18.0,-27.8,-0.8999999999999986,-23.700000000000003,-10.0,-21.0,-31.4,-30.1,-3.9000000000000004,-1.0999999999999996,-7.100000000000001,-12.3,8.200000000000003,16.5,-44.0,-7.900000000000002,-22.1,4.700000000000001,-1.1999999999999993,-15.100000000000001,-0.5,-11.4,-11.5,3.299999999999999,0.09999999999999964,1.1999999999999993,2.3999999999999986,3.6000000000000014,2.5,2.0,3.0,3.5,3.5999999999999996,3.1999999999999993,2.900000000000002,3.3000000000000007,3.1999999999999993,3.0,3.799999999999999,3.3000000000000007,3.0,3.6999999999999993,2.3000000000000007,2.8000000000000007,3.299999999999999,2.400000000000002,3.5,1.8999999999999986,1.1000000000000014,2.3999999999999986,3.099999999999998,2.9000000000000004,2.900000000000002,2.3000000000000007,3.700000000000001,2.8000000000000007,52547.0
04/1992,-37.43010000000004,7.7,-23.5,-26.7,6.5,60.199999999999996,4.2,-77.8,1.6999999999999993,3.0999999999999996,-0.3999999999999999,19.1,8.4,-12.200000000000003,5.199999999999999,-1.6999999999999993,15.399999999999999,2.4,-1.3,29.5,10.3,18.1,10.399999999999999,49.6,14.099999999999998,-8.1,-21.5,-11.2,66.30000000000001,15.7,28.199999999999996,70.5,1.4,7.600000000000001,1.0,4.199999999999999,2.8999999999999986,0.6000000000000014,2.099999999999998,0.1999999999999993,0.8999999999999986,4.599999999999998,-0.6000000000000014,2.4000000000000004,0.8000000000000007,1.0,0.10000000000000142,1.0999999999999979,0.20000000000000107,0.6999999999999993,1.0,1.1999999999999993,1.3999999999999986,0.6000000000000014,0.3999999999999986,0.10000000000000142,1.0,0.7999999999999972,3.1000000000000014,4.699999999999999,1.6000000000000014,1.2000000000000028,-0.5,1.0,0.8000000000000007,1.1999999999999993,1.3000000000000007,52851.0
05/1992,54.03009999999995,13.799999999999999,-13.5,-3.8,170.5,52.8,-4.2,-20.999999999999996,25.199999999999996,105.8,21.900000000000002,55.99999999999999,28.799999999999997,94.6,18.299999999999997,96.2,24.200000000000003,115.3,24.400000000000002,73.1,30.299999999999997,60.800000000000004,63.300000000000004,-50.6,45.900000000000006,0.0,-0.6999999999999993,23.099999999999998,28.0,177.39999999999998,15.900000000000006,-85.8,40.6,25.0,2.1999999999999993,1.5,2.1999999999999993,0.0,2.400000000000002,2.6000000000000014,-0.1999999999999993,2.5,-0.09999999999999787,2.3999999999999986,1.1999999999999993,0.3000000000000007,0.5,1.9000000000000021,0.1999999999999993,1.3000000000000007,-0.1999999999999993,2.5,1.9000000000000021,0.09999999999999787,0.10000000000000142,0.6000000000000014,-0.1999999999999993,1.6000000000000014,3.0,3.5,0.3000000000000007,1.5999999999999979,0.1999999999999993,0.6999999999999993,0.3999999999999986,2.3000000000000007,1.1999999999999993,53135.0
06/1992,-293.0700999999999,12.900000000000002,0.0,0.0,74.69999999999999,-73.5,31.0,264.9,-12.299999999999997,-48.10000000000001,-13.8,-8.5,30.699999999999996,-50.3,13.600000000000001,-45.10000000000001,-5.100000000000001,11.600000000000009,-7.600000000000001,-75.7,89.6,39.19999999999999,-14.400000000000006,254.1,-36.1,0.0,-2.3,229.89999999999998,-45.5,-114.39999999999999,93.49999999999999,154.29999999999998,-17.2,17.499999999999993,1.7000000000000028,1.9000000000000021,2.3000000000000007,1.0,4.199999999999999,0.3999999999999986,0.1999999999999993,4.5,1.5999999999999979,4.300000000000001,0.8999999999999986,-0.3000000000000007,1.0999999999999979,2.1999999999999993,0.9000000000000004,1.1999999999999993,-0.10000000000000142,2.0,3.6999999999999993,0.1999999999999993,0.8000000000000007,1.5,1.6999999999999993,1.8999999999999986,3.299999999999997,3.6999999999999993,0.5,3.3000000000000007,1.4000000000000021,1.8999999999999986,1.3000000000000007,2.8999999999999986,1.8000000000000007,53446.0
07/1992,-29.529899999999998,51.49999999999999,5.3,6.2,-193.1,47.4,161.3,-110.1,77.5,79.4,75.9,128.4,67.70000000000002,67.8,155.0,64.39999999999999,98.0,82.0,216.4,20.6,6.300000000000011,-2.6999999999999886,110.00000000000001,-165.6,11.600000000000001,151.0,61.39999999999999,-158.0,-11.100000000000009,36.89999999999999,-11.399999999999977,-42.5,48.0,60.900000000000006,-1.0,2.6999999999999993,2.8000000000000007,-1.0,0.3999999999999986,-1.2999999999999972,-1.0,0.6000000000000014,-1.3000000000000007,-1.1999999999999993,-0.6999999999999993,-1.1999999999999993,-0.8000000000000007,-2.1000000000000014,-0.8000000000000007,-1.6999999999999993,-1.0,-1.6999999999999993,0.3000000000000007,-1.0,-0.8000000000000007,-0.3000000000000007,-0.9000000000000021,-0.8999999999999986,-1.0999999999999979,0.8000000000000007,-0.8000000000000007,-0.6999999999999993,-1.3000000000000007,-1.5,-0.6999999999999993,-1.5,-0.6000000000000014,53759.0
08/1992,-169.36000000000013,-16.89999999999999,-5.3,2.3,93.9,-44.7,-49.30000000000001,41.0,6.0,21.80000000000001,51.999999999999986,-34.900000000000006,75.89999999999998,-8.0,56.80000000000001,43.900000000000006,44.599999999999994,40.099999999999994,5.199999999999989,31.4,-8.100000000000023,17.0,-8.400000000000006,54.900000000000006,3.3999999999999986,19.599999999999994,61.099999999999994,92.89999999999999,90.00000000000001,42.0,133.5,50.20000000000002,-0.29999999999999716,2.0999999999999943,-0.9000000000000021,1.5999999999999979,-0.10000000000000142,-0.10000000000000142,-1.2999999999999972,0.0,0.20000000000000284,-2.1000000000000014,-0.29999999999999716,-1.4000000000000021,-0.6999999999999993,-0.5,-0.1999999999999993,-0.5,0.0,-0.3999999999999986,-0.1999999999999993,-0.1999999999999993,-0.9000000000000021,-0.09999999999999787,-0.40000000000000213,-0.9000000000000021,0.10000000000000142,0.0,-0.6000000000000014,-1.1999999999999993,0.10000000000000142,0.0,0.1999999999999993,-0.1999999999999993,0.0,-0.6999999999999993,-0.3999999999999986,54013.0
09/1992,-73.30009999999993,-23.900000000000006,9.7,22.6,94.80000000000001,7.800000000000004,204.39999999999998,15.300000000000011,-44.2,18.0,-95.29999999999998,-39.099999999999994,96.69999999999999,-29.299999999999997,-57.70000000000002,68.4,72.20000000000002,44.89999999999998,-25.5,-19.700000000000003,2.9000000000000057,47.400000000000006,-55.30000000000001,29.30000000000001,7.999999999999993,-39.69999999999999,-69.89999999999999,215.4,-73.30000000000001,-8.799999999999983,80.5,62.599999999999994,-12.600000000000009,-7.3999999999999915,-0.09999999999999787,-1.5,0.0,-0.6999999999999993,-1.6000000000000014,-0.10000000000000142,-0.40000000000000213,-0.8999999999999986,-0.40000000000000213,-1.0,-0.10000000000000142,-0.5,-0.5999999999999979,-0.5,-0.09999999999999964,-0.5,-0.3000000000000007,0.10000000000000142,-0.8999999999999986,-0.3000000000000007,-0.3999999999999986,-0.1999999999999993,-0.3999999999999986,-0.6000000000000014,0.40000000000000213,-0.10000000000000142,-0.7000000000000028,-0.8000000000000007,-0.40000000000000036,-0.5,-0.6000000000000014,-0.6000000000000014,-0.5,54269.0
10/1992,270.26009999999997,105.89999999999999,-9.7,-31.1,-114.60000000000002,-45.3,-121.99999999999997,-164.60000000000002,-45.8,-40.5,-24.9,-35.400000000000006,-113.99999999999997,38.39999999999999,-41.79999999999998,-135.2,-86.10000000000002,-152.7,-160.89999999999998,-32.49999999999999,-102.0,-36.0,-14.099999999999994,-24.0,49.60000000000001,-120.9,-49.8,-266.9,125.80000000000001,-58.10000000000001,-124.30000000000001,-73.6,-9.099999999999994,-50.5,-2.200000000000003,-4.399999999999999,-3.0,-0.3999999999999986,-2.8999999999999986,-0.6999999999999993,-0.3000000000000007,-3.8000000000000007,-1.299999999999999,-2.3999999999999986,-1.8999999999999986,0.09999999999999787,-1.1000000000000014,-1.3999999999999986,-1.0999999999999996,-1.1999999999999993,-0.1999999999999993,-0.9000000000000021,-3.1000000000000014,-0.3000000000000007,-0.5,-2.1999999999999993,-0.9000000000000021,-2.5,-1.4000000000000021,-4.0,-1.0,-3.3000000000000007,-0.9000000000000004,-1.0,-0.8999999999999986,-2.1999999999999993,-1.6000000000000014,54540.0
11/1992,118.35990000000015,-126.6,0.0,0.0,10.800000000000011,3.799999999999999,-221.70000000000002,-5.599999999999994,1.3000000000000007,-88.4,-0.3999999999999986,-61.49999999999999,-165.5,-75.79999999999998,-136.20000000000002,-66.3,-141.89999999999998,-96.89999999999999,-47.5,56.9,-2.3999999999999986,-109.80000000000001,-76.4,10.5,-88.1,-0.1999999999999993,-5.4,-31.299999999999983,-143.60000000000002,-62.199999999999996,-152.7,7.899999999999977,-14.200000000000003,-35.1,-2.3999999999999986,-4.699999999999999,-5.099999999999998,-0.5,-5.200000000000001,-0.8000000000000007,-0.5999999999999979,-7.399999999999999,-1.0,-4.6,-1.4000000000000004,-0.5999999999999979,-0.8000000000000007,-2.3000000000000007,-1.1999999999999993,-1.2000000000000028,-0.9000000000000021,-2.599999999999998,-5.199999999999999,-0.5999999999999979,-0.8999999999999986,-0.5999999999999996,-0.5999999999999979,-2.299999999999997,-5.5,-7.399999999999999,-0.8999999999999986,-4.099999999999998,-0.7999999999999989,-1.8000000000000007,-0.8000000000000007,-3.1999999999999993,-2.5,54841.0
12/1992,43.75,-16.200000000000003,30.5,16.5,-147.20000000000002,0.0,80.5,-56.900000000000006,4.0,-56.0,3.6999999999999993,-12.000000000000002,-4.399999999999999,-36.599999999999994,44.0,-37.3,5.599999999999998,-41.599999999999994,102.7,-87.0,-29.700000000000003,-44.1,-2.8000000000000007,-130.8,-15.900000000000002,44.599999999999994,51.9,-104.4,-48.6,-41.4,-61.699999999999996,-157.0,-16.1,-12.900000000000002,0.09999999999999964,-4.0,-2.900000000000002,-1.0,-0.9000000000000004,-0.5,-0.6999999999999993,-0.40000000000000036,-0.5999999999999996,0.40000000000000036,-0.5999999999999996,-0.7000000000000028,-0.6999999999999993,-0.1999999999999993,-0.5,-0.1999999999999993,-0.5999999999999979,-0.7000000000000028,-0.6999999999999993,-0.7000000000000028,-0.5000000000000018,0.29999999999999893,-1.6000000000000014,0.09999999999999787,-1.5,-2.400000000000002,-0.8000000000000007,-0.5,-0.5999999999999996,0.0,-1.6999999999999993,0.5,-0.7999999999999972,56468.0
01/1993,-106.21990000000005,5.5,187.9,44.8,68.0,-1.6999999999999993,-52.300000000000004,-1.4000000000000004,2.5,7.0,-16.200000000000003,-5.9,-20.6,2.099999999999998,-41.6,2.999999999999999,-18.4,-7.2,-86.60000000000001,12.2,5.199999999999999,2.299999999999999,-10.100000000000001,170.1,1.0,-36.7,30.299999999999997,32.4,12.000000000000002,1.2999999999999998,12.100000000000001,199.10000000000002,-10.599999999999998,17.000000000000004,-1.0,1.0,0.20000000000000284,0.09999999999999787,-0.8000000000000007,-0.8000000000000007,-0.5,0.29999999999999893,0.5,-1.200000000000001,-0.1999999999999993,-0.09999999999999787,0.09999999999999964,-0.8000000000000007,0.09999999999999964,-0.3000000000000007,-0.10000000000000142,-1.6999999999999993,-1.0,0.10000000000000142,-0.1999999999999993,-0.6999999999999993,-0.10000000000000142,-0.8000000000000007,-0.3999999999999986,1.0,-0.09999999999999787,-1.0,-0.20000000000000107,-0.5,0.3999999999999986,-1.4000000000000004,-0.3000000000000007,33969.0
02/1993,-106.54009999999994,-15.4,-198.4,-48.4,-68.5,0.29999999999999893,-31.9,-3.1000000000000005,-9.600000000000001,4.999999999999998,-3.3,-5.299999999999999,3.799999999999999,0.8000000000000007,-16.5,1.6000000000000014,-6.5,3.8,-20.8,-4.199999999999999,-4.6,7.100000000000001,-0.8999999999999986,-193.7,8.0,-4.299999999999999,-50.099999999999994,-33.699999999999996,7.699999999999999,3.2,-4.5,-205.0,-10.100000000000001,-27.900000000000002,1.0999999999999996,0.29999999999999893,-0.7000000000000028,0.10000000000000142,1.200000000000001,0.0,0.5,0.3000000000000007,0.6999999999999993,0.9000000000000004,0.8999999999999986,0.8999999999999986,0.5999999999999996,0.6000000000000014,0.5999999999999996,0.5,1.0,0.10000000000000142,1.9000000000000004,0.6999999999999993,0.40000000000000036,0.8999999999999986,-0.29999999999999716,1.0,-0.3000000000000007,-0.1999999999999993,0.5999999999999979,1.6999999999999993,1.0999999999999996,0.6000000000000014,-0.7999999999999972,0.9000000000000004,0.5999999999999979,34151.0
03/1993,225.03009999999995,0.0,-14.9,-12.9,14.7,4.5,0.0,20.0,-4.699999999999999,-11.599999999999998,-2.8,-3.9000000000000004,-3.3999999999999995,1.5,0.0,-4.700000000000001,-1.9,-1.0999999999999996,0.0,-3.0,27.5,29.3,-0.20000000000000107,13.899999999999999,-18.5,-13.4,-29.500000000000004,25.199999999999996,0.5,3.3999999999999995,9.599999999999994,34.800000000000004,4.7,-1.1000000000000014,1.1000000000000014,2.5999999999999996,2.5,0.6999999999999993,2.200000000000001,0.3000000000000007,1.0999999999999979,2.4000000000000004,1.1000000000000014,1.9000000000000004,1.3000000000000007,0.8000000000000007,0.9000000000000004,1.1999999999999993,0.9000000000000004,1.2000000000000028,1.3000000000000007,1.0,1.9000000000000004,1.0,1.1999999999999993,0.7000000000000028,0.7999999999999972,1.4000000000000021,1.6000000000000014,3.0,0.9000000000000021,2.0,0.9000000000000004,0.8999999999999986,1.3999999999999986,1.0999999999999996,1.3000000000000007,34373.0
04/1993,-106.30009999999993,4.6,-5.1,0.0,20.8,-6.5,0.0,24.8,-4.0,12.099999999999998,2.5,14.2,0.6000000000000005,-1.3999999999999986,2.9,12.799999999999999,9.9,14.900000000000002,0.0,0.3000000000000007,-25.1,-16.700000000000003,8.500000000000002,27.5,21.2,0.0,5.6000000000000005,17.60000000000001,-2.1000000000000014,26.4,-9.899999999999999,-2.700000000000003,-4.0,1.6000000000000014,2.5,1.8000000000000007,1.7000000000000028,1.9000000000000021,3.599999999999998,0.8999999999999986,1.6999999999999993,3.700000000000001,1.2999999999999972,3.0999999999999996,2.3999999999999986,1.1000000000000014,2.0000000000000018,2.1999999999999993,1.5999999999999996,2.1999999999999993,1.5,1.8999999999999986,3.5,1.4000000000000021,1.8000000000000007,2.099999999999998,1.6000000000000014,2.5,2.1999999999999993,3.1000000000000014,1.8999999999999986,3.099999999999998,1.5999999999999996,2.1999999999999993,1.5,2.799999999999999,2.1999999999999993,34490.0
05/1993,-52.4199000000001,3.2,0.0,0.0,26.4,31.599999999999998,0.0,41.49999999999999,11.2,2.6000000000000014,5.699999999999999,-2.1999999999999993,-1.9000000000000004,16.2,0.8000000000000003,-3.099999999999998,-6.7,-10.100000000000001,3.7,34.400000000000006,6.199999999999999,3.400000000000002,9.099999999999998,133.60000000000002,33.1,5.0,-6.500000000000001,29.39999999999999,84.8,-15.7,39.9,74.80000000000001,10.9,18.400000000000002,1.6999999999999993,1.8000000000000007,1.0,0.29999999999999716,2.6999999999999993,0.7000000000000028,0.3000000000000007,3.599999999999998,-0.1999999999999993,1.8999999999999986,1.1000000000000014,1.2999999999999972,0.1999999999999993,1.3000000000000007,0.5,1.0999999999999979,1.1000000000000014,1.4000000000000021,1.5999999999999979,0.3999999999999986,0.5,0.8000000000000007,1.1000000000000014,1.0999999999999979,2.5,3.599999999999998,0.8000000000000007,1.2000000000000028,0.3000000000000007,0.9000000000000021,1.1999999999999993,1.7000000000000028,1.2000000000000028,34604.0
06/1993,57.29989999999998,69.2,0.0,0.0,104.5,34.900000000000006,296.7,145.3,-5.699999999999999,130.7,37.900000000000006,212.0,231.4,115.1,229.0,125.60000000000001,264.9,265.4,211.0,155.5,238.70000000000002,158.29999999999998,130.5,88.6,120.30000000000001,17.0,6.3,163.7,154.2,103.10000000000001,307.7,175.5,47.599999999999994,99.2,1.6000000000000014,2.099999999999998,2.799999999999997,0.10000000000000142,1.9000000000000021,0.8999999999999986,-0.5999999999999979,4.100000000000001,0.1999999999999993,2.8000000000000007,0.6000000000000014,-0.7999999999999972,0.3999999999999986,1.8999999999999986,0.3999999999999986,0.6000000000000014,-0.20000000000000284,2.299999999999997,1.4000000000000021,-0.6000000000000014,0.0,0.1999999999999993,0.09999999999999787,0.3000000000000007,3.6999999999999993,3.8000000000000007,0.0,1.0,0.6000000000000014,0.09999999999999787,-0.3000000000000007,2.3999999999999986,1.0999999999999979,34719.0
07/1993,99.42010000000005,29.599999999999994,0.1,8.8,-49.599999999999994,-42.800000000000004,43.10000000000002,-42.599999999999994,124.80000000000001,40.10000000000002,76.19999999999999,-34.30000000000001,6.900000000000006,-55.5,90.0,14.0,-45.39999999999998,-72.19999999999999,40.20000000000002,-197.5,-26.400000000000006,-13.5,34.60000000000002,-241.6,-118.30000000000001,102.8,44.3,-137.7,-231.0,1.1999999999999886,-246.0,-221.29999999999998,39.1,-15.800000000000011,-1.5,1.2000000000000028,2.1000000000000014,-0.1999999999999993,0.8999999999999986,0.3000000000000007,-0.6000000000000014,-1.1000000000000014,-0.5,-0.8999999999999986,-1.5,-1.5,-0.5999999999999979,-2.099999999999998,-1.0999999999999979,-2.1000000000000014,-2.0,-0.7999999999999972,1.3999999999999986,-0.8999999999999986,-1.1999999999999993,-0.3999999999999986,0.5,-0.09999999999999787,-0.3999999999999986,0.3999999999999986,-0.5,0.5,-1.200000000000001,-0.29999999999999716,0.20000000000000284,-1.3000000000000007,-0.5,34784.0
08/1993,135.87999999999988,3.5,5.2,71.3,86.29999999999998,-14.399999999999999,-9.400000000000034,406.49999999999994,-1.6000000000000227,-60.70000000000002,-41.599999999999994,-38.19999999999999,-19.700000000000017,-11.299999999999997,-163.89999999999998,-56.400000000000006,-63.0,-37.89999999999998,142.70000000000002,35.3,253.60000000000002,174.50000000000003,-119.30000000000001,90.29999999999998,99.4,65.00000000000001,87.6,262.0,27.0,-52.599999999999994,107.5,14.599999999999994,4.200000000000003,46.5,-0.10000000000000142,1.3999999999999986,1.0,-0.5,0.0,0.09999999999999787,-0.3000000000000007,0.10000000000000142,-0.09999999999999787,0.09999999999999787,0.29999999999999716,0.1999999999999993,-0.20000000000000284,0.09999999999999787,0.0,0.10000000000000142,0.40000000000000213,0.0,0.0,-0.1999999999999993,-0.10000000000000142,-0.10000000000000142,-0.1999999999999993,0.09999999999999787,-0.3000000000000007,0.3000000000000007,-0.5,0.6999999999999993,0.0,-0.40000000000000213,-0.20000000000000284,-0.09999999999999787,0.10000000000000142,34884.0
09/1993,-64.86999999999989,-9.299999999999997,-4.7,9.700000000000003,44.400000000000034,57.7,-160.29999999999998,-191.29999999999995,-4.599999999999994,17.80000000000001,107.49999999999999,7.5,52.50000000000003,134.8,-29.5,42.099999999999994,0.09999999999999432,22.399999999999977,-30.80000000000001,172.6,-83.70000000000005,138.0,6.299999999999997,138.10000000000002,294.70000000000005,81.5,-10.099999999999994,11.599999999999966,222.5,134.4,142.60000000000002,179.60000000000002,-2.9000000000000057,39.900000000000006,-0.8000000000000007,-1.1999999999999993,-1.5,-0.10000000000000142,-2.8000000000000007,-0.3999999999999986,-0.09999999999999787,-3.1000000000000014,-0.6999999999999993,-2.799999999999997,-1.0,-0.6000000000000014,-0.6999999999999993,-0.3999999999999986,-0.3000000000000007,-0.3999999999999986,-0.6999999999999993,-0.40000000000000213,-2.3999999999999986,-0.10000000000000142,-0.3000000000000007,-0.5999999999999979,-0.3999999999999986,-1.1999999999999993,-1.1999999999999993,-2.099999999999998,-0.10000000000000142,-1.9000000000000021,-0.40000000000000036,-0.3000000000000007,-0.29999999999999716,-1.4000000000000021,-1.0,34976.0
10/1993,179.5399,-64.6,1.1,-85.39999999999999,-122.30000000000001,-54.6,-88.69999999999999,-46.19999999999999,-85.5,-116.4,-170.79999999999998,-140.8,-211.8,-182.5,-98.60000000000001,-121.39999999999999,-99.4,-133.6,-304.2,-177.39999999999998,-221.39999999999998,-370.6,-56.599999999999994,-109.10000000000002,-369.1,-221.4,-91.60000000000001,-4.899999999999977,-238.29999999999998,-173.2,-263.1,-184.40000000000003,-82.3,-133.6,-0.8999999999999986,-2.6000000000000014,-1.3000000000000007,-0.1999999999999993,-3.099999999999998,0.3999999999999986,-0.3000000000000007,-3.8999999999999986,0.0,-2.0,-0.7999999999999972,0.5,-0.6999999999999993,-0.3999999999999986,-0.6999999999999993,-0.3000000000000007,-0.10000000000000142,-0.1999999999999993,-3.1000000000000014,-0.3000000000000007,-0.1999999999999993,-0.8000000000000007,-0.20000000000000284,-1.5,-1.0,-3.200000000000003,-1.0999999999999979,-3.0,-0.5,-1.1999999999999993,-0.6000000000000014,-0.8999999999999986,-1.1000000000000014,35069.0
11/1993,195.42999999999984,-32.900000000000006,13.4,75.69999999999999,-101.9,-16.900000000000002,-74.60000000000001,-275.3,-25.0,-14.600000000000001,5.700000000000003,-4.399999999999999,-45.099999999999994,-0.20000000000000284,-27.4,-7.699999999999999,-57.3,-28.0,-59.300000000000004,-19.6,-110.8,-59.5,5.199999999999999,-130.0,-9.599999999999994,3.200000000000003,-14.299999999999997,-281.1,-23.5,-25.1,-39.0,-49.800000000000004,-13.3,-37.400000000000006,-1.9000000000000004,-4.300000000000001,-4.5,-1.3000000000000007,-4.100000000000001,-1.0999999999999979,-0.8000000000000007,-4.200000000000001,-0.8000000000000007,-2.700000000000001,-1.2000000000000028,-0.5999999999999979,-1.0999999999999996,-1.8000000000000007,-0.8000000000000007,-0.9000000000000021,-1.0,-2.1999999999999993,-3.8999999999999986,-0.5,-1.5,-1.5,-1.5,-2.5,-4.100000000000001,-5.899999999999999,-1.2000000000000028,-3.8999999999999986,-0.9000000000000004,-2.099999999999998,-1.1000000000000014,-2.4000000000000004,-2.099999999999998,35193.0
12/1993,386.94000000000005,-1.4999999999999998,-9.7,-77.19999999999999,-9.7,-3.8000000000000003,-6.8,-4.599999999999994,-1.700000000000001,-16.799999999999997,-22.8,-14.3,-17.7,-40.5,-3.3,-11.0,-4.2,-23.6,-3.1999999999999997,-16.5,-45.1,-50.7,-30.9,19.9,-73.4,-48.6,-15.3,8.899999999999991,8.900000000000002,-9.6,-60.1,-13.899999999999999,-7.2,-18.6,-1.9000000000000004,-2.4999999999999982,-2.599999999999998,-1.0,-1.299999999999999,-1.1000000000000014,-0.8999999999999986,-1.6999999999999993,-1.9000000000000004,-1.700000000000001,-2.099999999999998,-0.9000000000000021,-1.0999999999999996,-1.8000000000000007,-1.5,-1.7999999999999972,-1.5,-1.4000000000000021,-1.0,-1.0,-1.3000000000000007,-1.9000000000000004,-1.6999999999999993,-1.5,-1.8999999999999986,-2.5999999999999996,-1.5,-1.0,-1.299999999999999,-1.1000000000000014,-1.5,-1.700000000000001,-1.6000000000000014,36330.0
